benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
SHC_1226113_2207_B0052,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,"(예시) 9월 30일 승인 예정이었던 정기결제 자동납부 건이 주말/공휴일 등의 사유로 10월 첫 영업일에 승인되는 경우, 해당 거래는 10월 이용횟수로 적용됨","구독/스트리밍, 생활비","8, 12",Online,,,,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0053,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,"이동통신의 경우 SKT, KT, LG U+의 순수 통신요금 자동납부 건에만 적용되며, 약정금액 대납, 지점을 통한 월납, 알뜰폰 요금 등은 적립 제외됩니다.","구독/스트리밍, 생활비","8, 12",Online,,,,"SKT, KT",,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0054,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,"각 대상 영역 내 자동납부가 2건 이상 등록되어 있는 경우, 매월 첫번째 결제되는 자동납부 건에만 적용됩니다.","구독/스트리밍, 생활비","8, 12",Online,,,,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0055,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,필수 생활비 - 정기결제 자동납부 적립,‘정기결제 자동납부 포인트 적립 서비스’와 ‘일상 생활비 적립 서비스’는 중복으로 제공되지 않습니다.(‘정기결제 자동납부 포인트 적립 서비스’만 제공됩니다.),"구독/스트리밍, 생활비","8, 12",Online,포인트적립,,,,,,,,,,,,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0056,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,월 통합 적립 한도(필수 생활비 적립 서비스 - 정기결제 자동납부 포인트 적립),월 통합 적립 한도(필수 생활비 적립 서비스 - 정기결제 자동납부 포인트 적립),전월 이용금액: 40만원 이상 | 월 한도: 1만 포인트(영역별 5천 포인트),"구독/스트리밍, 생활비","8, 12",Online,포인트적립,10000.0,포인트,,,40만원 이상,400000.0,,,,10000.0,포인트,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0057,SHC_1226113_2207,상세혜택,정기결제 자동납부 적립,월 통합 적립 한도(필수 생활비 적립 서비스 - 정기결제 자동납부 포인트 적립),월 통합 적립 한도(필수 생활비 적립 서비스 - 정기결제 자동납부 포인트 적립),월 한도: 1만 포인트(영역별 5천 포인트),"구독/스트리밍, 생활비","8, 12",Online,포인트적립,10000.0,포인트,,,,,,,,10000.0,포인트,2026-04-30,정기결제 자동납부 적립
SHC_1226113_2207_B0058,SHC_1226113_2207,상세혜택,공통 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스는 ‘신한카드 Point Plan’의 전월(1일~말일) 이용금액에 따라 서비스별 월 통합 적립한도 내에서 당월(1일~말일) 거래에 대해 마이신한포인트가 적립됩니다.,,,Both,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0059,SHC_1226113_2207,상세혜택,공통 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan의 모든 적립 서비스는 매월(1일~말일) 이용 거래에 대해 다음달 20일에 포인트가 적립됩니다.,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0060,SHC_1226113_2207,상세혜택,공통 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스 유의사항,"결제 금액에 대하여 부분취소가 발생할 경우, 취소금액이 반영된 최종 금액 기준으로 적립률을 적용하여 재적립됩니다.",,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0061,SHC_1226113_2207,상세혜택,공통 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스 유의사항,"마이신한포인트 사용/소멸 등 기본 정책은 포인트 운영기준을 따르며, 신한카드 홈페이지(www.shinhancard.com)에서 ‘포인트 세부 운영기준‘에서 확인할 수 있습니다.",,,Online,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0062,SHC_1226113_2207,상세혜택,공통 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스 유의사항,"본인카드와 가족카드의 전월 이용금액, 월별 포인트 적립 한도 및 이용 횟수는 통합 적용됩니다.",,,Both,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0063,SHC_1226113_2207,상세혜택,공통 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스 유의사항,온라인 결제가 제공되는 서비스의 경우 해당업체 사이트(앱)에서 직접 결제하는 경우에만 서비스가 제공됩니다.,,,Online,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0064,SHC_1226113_2207,상세혜택,공통 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스 유의사항,"간편결제(pay)로 결제 시 가맹점명이 해당 업체가 아닌 간편결제명(네이버페이, 카카오페이 등)인 경우는 서비스 적용 제외되니 유의 바랍니다.",페이/간편결제,,Offline,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0065,SHC_1226113_2207,상세혜택,공통 유의사항,신한카드 Point Plan 적립 서비스 유의사항,신한카드 Point Plan 적립 서비스 유의사항,포인트 적립 제외 대상은 아래와 같습니다.,,,Both,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0066,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,기프트카드/선불카드 구매·충전금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0067,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,상품권/선불전자지급수단 구매·충전금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0068,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,무이자할부(슬림할부 등 부분 무이자 포함) 이용거래,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0069,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,"국세, 지방세, 수도요금",생활비,12,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0070,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,"4대보험(국민연금, 건강보험, 고용보험, 산재보험)","생활비, 의료","12, 21",Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0071,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,아파트관리비,생활비,12,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0072,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,"유치원/초중고 학교 납입금(스쿨뱅킹), 대학(원) 등록금",교육/육아,20,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0073,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,신한카드 Point Plan으로 할인 서비스(이벤트 포함)를 적용받은 모든 거래(해당 금액 전체),,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0074,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,포인트 사용거래 중 포인트 금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0075,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,거래 취소 금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0076,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,"의약품 전용몰(도매몰), 제약회사/약국 업종 이용금액",의료,21,Offline,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0077,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,철도 업종 이용금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0078,SHC_1226113_2207,상세혜택,공통 유의사항,모든 서비스 공통 제외,모든 서비스 공통 제외,"도시가스, 전기요금, 이동통신요금(SKT, KT, LG U+)",생활비,12,Online,,,,"SKT, KT, LG U+",,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0079,SHC_1226113_2207,상세혜택,공통 유의사항,일상 생활비 적립 서비스 추가 제외,일상 생활비 적립 서비스 추가 제외,"도시가스, 전기요금, 이동통신요금(SKT, KT, LG U+)",생활비,12,Online,,,,"SKT, KT, LG U+",,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0080,SHC_1226113_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 40만원 미만 | ('필수 생활비 적립 서비스', '주말 외식비'): 2천 포인트","생활비, 외식","12, 16",Both,,,,,,40만원 미만,0.0,400000.0,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0081,SHC_1226113_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 40만원 이상 80만원 미만 | ('일상 생활비 적립 서비스', '국내/외 모든 가맹점'): 1만 포인트 | ('필수 생활비 적립 서비스', '주말 외식비'): 5천 포인트 | ('필수 생활비 적립 서비스', '정기결제 자동납부'): 1만 포인트 (2개 영역/영역당 5천 포인트)","구독/스트리밍, 생활비, 외식","8, 12, 16",Online,,10000.0,포인트,,,40만원 이상 80만원 미만,400000.0,800000.0,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0082,SHC_1226113_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 80만원 이상 120만원 미만 | ('일상 생활비 적립 서비스', '국내/외 모든 가맹점'): 3만 포인트 | ('필수 생활비 적립 서비스', '주말 외식비'): 5천 포인트 | ('필수 생활비 적립 서비스', '정기결제 자동납부'): 1만 포인트 (2개 영역/영역당 5천 포인트)","구독/스트리밍, 생활비, 외식","8, 12, 16",Online,,30000.0,포인트,,,80만원 이상 120만원 미만,800000.0,1200000.0,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0083,SHC_1226113_2207,상세혜택,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"('전월 이용금액 (일시불 + 할부)', '전월 이용금액 (일시불 + 할부)'): 120만원 이상 | ('일상 생활비 적립 서비스', '국내/외 모든 가맹점'): 5만 포인트 | ('필수 생활비 적립 서비스', '주말 외식비'): 5천 포인트 | ('필수 생활비 적립 서비스', '정기결제 자동납부'): 1만 포인트 (2개 영역/영역당 5천 포인트)","구독/스트리밍, 생활비, 외식","8, 12, 16",Online,,50000.0,포인트,,,120만원 이상,1200000.0,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0084,SHC_1226113_2207,유의사항,공통 유의사항,서비스별 월 통합 적립한도,서비스별 월 통합 적립한도,"가족행사월(5월, 12월)에는 ‘일상 생활비 적립 서비스’ 한도가 1만 포인트 추가됩니다.(전월 이용금액 40만원 이상 시 제공)",,,,,,,,,40만원 이상,400000.0,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0085,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,서비스: 일상 생활비 적립 서비스 | 서비스.1: 일상 생활비 적립 서비스 | 적용구간: 40만원 이상 80만원 미만,생활비,12,Both,,400000.0,원,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0086,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,서비스: 필수 생활비 적립 서비스 | 서비스.1: 주말 외식비 포인트 적립 | 적용구간: 40만원 미만,"생활비, 외식","12, 16",Both,포인트적립,400000.0,원,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0087,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,서비스: 필수 생활비 적립 서비스 | 서비스.1: 정기결제 자동납부 포인트 적립 | 적용구간: 40만원 이상,"구독/스트리밍, 생활비","8, 12",Online,포인트적립,400000.0,원,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0088,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,전월 이용금액은 신한카드 Point Plan의 전월(1일~말일)의 거래 시점 이용금액(일시불 + 할부)을 기준으로 반영됩니다.,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0089,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,해외 이용금액은 매입일자를 기준으로 반영됩니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0090,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,교통카드 이용금액은 전전월 이용금액이 전월 이용금액에 반영됩니다.,대중교통/택시,5,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0091,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,"(단, 모바일 후불 교통카드 이용금액은 전월 이용금액에 반영됨)",대중교통/택시,5,Online,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0092,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,"신한카드 Point Plan 신규 발급 회원의 경우 카드 사용 등록월의 익월 말(등록월 + 1개월)까지는 아래와 같은 전월 이용금액 구간의 서비스가 적용됩니다. 단, 해당 기간 중에라도 일상 생활비 적립 서비스는 월 80만원 이상 이용할 경우 다음달에 해당 이용금액 구간에 상응하는 서비스가 적용됩니다.",생활비,12,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0093,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,필수 생활비 적립 서비스 – 주말 외식비 포인트 적립은 월 40만원 이상 이용할 경우 다음달에 해당 이용금액 구간에 상응하는 서비스가 적용됩니다.,"생활비, 외식","12, 16",Both,포인트적립,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0094,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,전월 이용금액 제외 대상은 아래와 같습니다.,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0095,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,"단기카드대출(현금서비스), 장기카드대출(카드론)",,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0096,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,"연회비, 각종 수수료/이자(할부 수수료, 연체 이자 등)",,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
SHC_1226113_2207_B0097,SHC_1226113_2207,상세혜택,공통 유의사항,전월 이용금액 산정기준,전월 이용금액 산정기준,기프트카드/선불카드 구매·충전금액,,,Both,,,,,,,,,,,,,2026-04-30,공통 유의사항
